,acc_gold_max,acc_gold_min,acc_train_max,acc_train_min,desc,f1_gold_max,f1_gold_min,f1_train_max,f1_train_min,name,precision_gold_max,precision_gold_min,precision_train_max,precision_train_min,recall_gold_max,recall_gold_min,recall_train_max,recall_train_min
0,0.6380208333333334,0.39453125,0.9750525210084033,0.45561974789915966,word,0.5019989178902592,0.33261287347484375,0.9823670676236336,0.3818842788944469,TASK3_B_word,0.4997381896497163,0.3474141370180974,0.9834989185696729,0.4212034703832165,0.5564140792663234,0.40355222734255,0.9814000533531287,0.48693067563523784
1,0.6666666666666666,0.4192708333333333,0.978203781512605,0.4385504201680672,word,0.49060144895942515,0.3965130628013332,0.9788324739978328,0.3898855394675673,TASK3_B_word,0.4871398716226302,0.41104443845047334,0.9706652926196291,0.45159671829619824,0.5572390949007533,0.44267981641824505,0.9875392514856751,0.4819927654663241
2,0.63671875,0.4088541666666667,0.8870798319327731,0.47846638655462187,word,0.5000497227460735,0.3382746925887696,0.8936061798979086,0.3666916304647085,TASK3_B_word,0.5007070239496424,0.36487418391390225,0.8629749389131396,0.4518261762389207,0.559375631467843,0.4176964496459481,0.9324742077781433,0.40951135650173004
3,0.62890625,0.3971354166666667,0.7875525210084033,0.46139705882352944,word,0.5240111629747741,0.35661647566946203,0.8150661339765226,0.3768291092897086,TASK3_B_word,0.5318890821035653,0.4279885852391282,0.7825914810419923,0.4550557239618769,0.567157895879943,0.41986486081291424,0.8705657816390311,0.4151236047869203
4,0.6263020833333334,0.33203125,0.8298319327731093,0.42410714285714285,word,0.48802296860261574,0.3195941345738719,0.8467882611540598,0.36425379175310835,TASK3_B_word,0.4948824844799986,0.37167961819601164,0.8080722457648812,0.4106145765891307,0.5647146062015501,0.3930092358806217,0.9001666416005096,0.40256093898875184
5,0.6614583333333334,0.2942708333333333,0.9789915966386554,0.3946953781512605,word,0.49597770519193524,0.258618918763589,0.981327634686548,0.31678409411116065,TASK3_B_word,0.4989541279502248,0.3200886856562118,0.9799347473364728,0.3915241291929518,0.5474519808105783,0.39365584215233546,0.98689320186077,0.44470852782945824
6,0.64453125,0.4296875,0.9936974789915967,0.45535714285714285,word,0.5154351318464196,0.38608232173668305,0.9953155052254881,0.40212168338427934,TASK3_B_word,0.502455466062505,0.3855890346775916,0.9941911206517322,0.4172256796111481,0.5559549351097361,0.42482203682422043,0.9964607234517368,0.47988857241962596
7,0.6510416666666666,0.2864583333333333,0.9590336134453782,0.3849789915966387,word,0.5018518082829676,0.26586279440612137,0.9699022658931011,0.3067192286252325,TASK3_B_word,0.5055694424171654,0.3903742302505026,0.9645987075449445,0.4370337680114889,0.5526321420177349,0.4139402316228421,0.9754954211870721,0.4600860605066832
8,0.6302083333333334,0.3307291666666667,0.8771008403361344,0.4120273109243697,word,0.5030208952835294,0.35400320028466886,0.8861345248861086,0.3965710065444147,TASK3_B_word,0.6061115609084207,0.37960021804130717,0.8550916467668376,0.4337926745604948,0.577984747603201,0.40925762189770776,0.9319417387419283,0.43718993670448325
9,0.6080729166666666,0.4049479166666667,0.7366071428571429,0.44695378151260506,word,0.5169153979067025,0.3708458202379849,0.7280405017439758,0.3905810858589922,TASK3_B_word,0.5046244927312888,0.4095031947923385,0.6902582446222048,0.43968561966488945,0.5764826986100459,0.4178803030563482,0.8389524704849105,0.4194863929692229
10,0.5859375,0.3619791666666667,0.7284663865546218,0.4335609243697479,word,0.5064290250966385,0.3609835200727456,0.7134583205033114,0.3882383487467026,TASK3_B_word,0.510631930689442,0.3724321985147181,0.6662480799198579,0.40743955843018986,0.581888617585292,0.4299747081902413,0.8266133754498597,0.46881382179647657
11,0.6497395833333334,0.3619791666666667,0.9947478991596639,0.43434873949579833,word,0.5133698032841217,0.361760200124108,0.996237804389161,0.40602319338633486,TASK3_B_word,0.4981378352597912,0.4316434994405218,0.9963131043122406,0.4384963584912933,0.562528752148667,0.43634983482316364,0.9961633990962465,0.47256039747835576
12,0.62890625,0.37890625,0.9543067226890757,0.42935924369747897,word,0.49463328362143666,0.3512854537906355,0.9627848596184775,0.39399035997903054,TASK3_B_word,0.4824367809174165,0.3838306716546996,0.952802660397395,0.4249120604034163,0.5455074661700835,0.44837898664693476,0.9736842865520897,0.48148666936019086
13,0.6549479166666666,0.3828125,0.8637079831932774,0.43067226890756305,word,0.5030407086301258,0.35447322325525027,0.8931079860605821,0.38395755788877617,TASK3_B_word,0.5075159212680839,0.38280114578977315,0.8774050422495123,0.41242197950082293,0.5539882015789832,0.4229484626164147,0.9114404046085379,0.476133813708452
14,0.6471354166666666,0.3723958333333333,0.8332457983193278,0.4109768907563025,word,0.5147432651376743,0.3199840860456321,0.8320762052808659,0.37448050744382677,TASK3_B_word,0.501268545370737,0.3444326393193878,0.7924061669459195,0.42521057881072644,0.5610215053763441,0.4282370334234977,0.9012457651722123,0.46546994045213735
15,0.578125,0.3958333333333333,0.698266806722689,0.42331932773109243,word,0.5050161355483743,0.325701994950163,0.6938943187269664,0.32561238304755885,TASK3_B_word,0.5004917824735072,0.34396093960939605,0.6631958469626877,0.3965010887237324,0.5653838031886812,0.4115075079707909,0.7866023699552193,0.41770259632049744
16,0.5546875,0.3307291666666667,0.6948529411764706,0.3939075630252101,word,0.4865244515911118,0.3276040498378841,0.6810828425646273,0.35096920654738123,TASK3_B_word,0.4996978596582991,0.3608209431881909,0.6395788601071997,0.3862946333387941,0.571248973727422,0.4176819629551277,0.8078774170323522,0.4347836651860464
17,0.65234375,0.4140625,0.9826680672268907,0.4577205882352941,word,0.503045669741111,0.37367999784332306,0.9828684193826687,0.3794977654654055,TASK3_B_word,0.49382251626256657,0.4068670293517416,0.9766611513775401,0.4608627837090681,0.5433143812876192,0.4283381072257059,0.9893993244452806,0.46022745765608053
18,0.6432291666666666,0.3424479166666667,0.9787289915966386,0.40861344537815125,word,0.4801512932608538,0.3355670519835094,0.9802714597173172,0.3465936765875326,TASK3_B_word,0.4922751996672754,0.39397504091653024,0.9783986930516783,0.41232086337590046,0.5309774854079972,0.3818683807451049,0.987230999376383,0.417252373848218
19,0.6770833333333334,0.4166666666666667,0.9821428571428571,0.4587710084033613,word,0.5130539661020539,0.33123138290653964,0.986378860896465,0.3501720021757985,TASK3_B_word,0.516908182123656,0.3708274125299988,0.9825966556476833,0.39541398853469995,0.5391263437845587,0.4350002423949764,0.9903994039087207,0.44679940265332513
20,0.6393229166666666,0.3645833333333333,0.9172794117647058,0.3707983193277311,word,0.4951624504924724,0.3429460286417261,0.9355469656065386,0.36372336110575504,TASK3_B_word,0.5020000060638631,0.3561234231081057,0.9244462401265651,0.40944707884099496,0.5623381532994656,0.41558547510237165,0.9480091607769309,0.4492015565610735
21,0.59375,0.34375,0.7599789915966386,0.34532563025210083,word,0.49177421447678366,0.31656298779586456,0.7548876851179938,0.3426884826402287,TASK3_B_word,0.49137417034514486,0.4010310023995595,0.7189397457873506,0.4141232873401329,0.5757419215383806,0.3861482352457318,0.8531189920567639,0.43186217910797586
22,0.5833333333333334,0.3697916666666667,0.6911764705882353,0.3962710084033613,word,0.4830038227890607,0.3160205978679626,0.6613066738587835,0.3387475345984605,TASK3_B_word,0.485251272884144,0.3672824471378099,0.6256342763212246,0.36948374879902596,0.5552991928401271,0.398570760702598,0.8103224367289455,0.3993745184737478
23,0.6796875,0.3984375,0.9992121848739496,0.4732142857142857,word,0.503850528269133,0.33696002353583754,0.9992251744983903,0.35920757131094017,TASK3_B_word,0.5248098403596246,0.4013054945053426,0.9992154811715481,0.42338474398097053,0.5379461863796902,0.459104079240011,0.9995573396329909,0.464634515749257
24,0.65234375,0.4296875,0.9603466386554622,0.48135504201680673,word,0.504176281461689,0.33898954158500916,0.9724077182157529,0.3512005231239236,TASK3_B_word,0.4979572147111898,0.34776156532170016,0.9709624092537975,0.36229193963603484,0.5409439069768375,0.42286270737155046,0.9738670762338064,0.4190233272982955
25,0.6627604166666666,0.3815104166666667,0.9445903361344538,0.45036764705882354,word,0.5126694099990634,0.29495966702761783,0.9596976630501808,0.34615953091629686,TASK3_B_word,0.5036363636363637,0.35075829662575375,0.9558506657999201,0.4262560554704001,0.5523079760965489,0.3458991515657288,0.964222077655467,0.3542442964323345
26,0.625,0.3880208333333333,0.8839285714285714,0.39863445378151263,word,0.5016236293854307,0.3177154049304979,0.9093712173899882,0.3282908400579453,TASK3_B_word,0.4887171403475752,0.37312020568588106,0.8898701084168947,0.3958602115364012,0.5388205838413492,0.42987099743182455,0.9321939059904898,0.428508041059095
27,0.5364583333333334,0.3880208333333333,0.6449579831932774,0.4275210084033613,word,0.46485396069909246,0.34585390238901653,0.6178464862394729,0.3706370748952271,TASK3_B_word,0.47623218360943004,0.35199369863454044,0.6176671624878434,0.35851077732363923,0.5622493220501967,0.41917480651658307,0.772851798422059,0.4188950109549362
28,0.6171875,0.3919270833333333,0.7639180672268907,0.44065126050420167,word,0.5027160801829613,0.3606866314560966,0.7687818698033552,0.36917112756444276,TASK3_B_word,0.4984411754386638,0.37466661432526116,0.7403482455685275,0.38630011785826035,0.5718392185654678,0.41286290973933526,0.8430895128078761,0.4232225512728932
29,0.6653645833333334,0.4453125,0.9978991596638656,0.44353991596638653,word,0.4964254288813852,0.3419917977831115,0.998206359685826,0.3505143968185103,TASK3_B_word,0.509669639755414,0.4002186388225547,0.9977136028812933,0.4082925973860955,0.5422949002217294,0.3936777260582784,0.9987023941197936,0.4175650688337498
30,0.6796875,0.3815104166666667,0.9997373949579832,0.48739495798319327,word,0.5313065292284873,0.3208643594549375,0.9998441186403508,0.3505816658261651,TASK3_B_word,0.5949194554693608,0.3627797407717139,0.9998193641618497,0.3791057818253316,0.5495303439930368,0.3779252610134963,0.9998689727463312,0.37718579272074654
31,0.6432291666666666,0.3580729166666667,0.9792542016806722,0.4487920168067227,word,0.4761696338118079,0.32885375634994535,0.981130287411046,0.3763340321768496,TASK3_B_word,0.4758323586054647,0.34915911315375125,0.9737764148815743,0.37681183145363795,0.5229945541710292,0.37017033651848774,0.9889506670064653,0.3959286200555618
