,acc_gold_max,acc_gold_min,acc_train_max,acc_train_min,desc,f1_gold_max,f1_gold_min,f1_train_max,f1_train_min,name,precision_gold_max,precision_gold_min,precision_train_max,precision_train_min,recall_gold_max,recall_gold_min,recall_train_max,recall_train_min
0,0.6783854166666666,0.3880208333333333,0.9960609243697479,0.4430147058823529,word,0.5422268430439918,0.3625552393317601,0.997140352558443,0.3779200646852217,TASK3_B_word,0.5390433335193284,0.4117048634901377,0.9967522871568111,0.40378454883692666,0.5686709688614413,0.45966713249237456,0.9975345813276011,0.46027797481293464
1,0.6666666666666666,0.3658854166666667,0.9264705882352942,0.45955882352941174,word,0.49768549026880926,0.31262490269112786,0.9441168000292887,0.3635475166531316,TASK3_B_word,0.5122475769940273,0.3993722677413551,0.9352797478378645,0.408200188793859,0.5624194406710558,0.4527019032277591,0.9555961894464255,0.46912334299066266
2,0.5872395833333334,0.3567708333333333,0.7376575630252101,0.3944327731092437,word,0.49413228538727727,0.32429199042805074,0.7140733011074267,0.3230561379703717,TASK3_B_word,0.49878279540319326,0.40783923805742767,0.6687143299338063,0.41131701336564697,0.574502506725281,0.4431841075737344,0.8254979312440138,0.44103926122277737
3,0.6015625,0.4114583333333333,0.7510504201680672,0.40493697478991597,word,0.49765765047403726,0.37322132286075455,0.7323051235823261,0.3655579821620436,TASK3_B_word,0.5013616915843623,0.40279730444707473,0.6804302444415199,0.4214881457891699,0.5877166091043731,0.47033644663723073,0.8456121736059723,0.4670102725276627
4,0.5833333333333334,0.3841145833333333,0.7182247899159664,0.39810924369747897,word,0.4863092399674202,0.3369570407716429,0.6914935227110639,0.36160396402008793,TASK3_B_word,0.49561173781617074,0.3705225046974848,0.6462700934991602,0.41297073824873126,0.5722528752508634,0.44142748816595845,0.8014740696253873,0.45387612918549947
5,0.6927083333333334,0.4153645833333333,0.9989495798319328,0.45141806722689076,word,0.5232612752070147,0.3314690107151868,0.999375649021382,0.37620524258582777,TASK3_B_word,0.5386676444855754,0.352435104249654,0.9994775339602926,0.4158868748868046,0.5648280796810754,0.4448287732601458,0.9992753623188406,0.46403888348136535
6,0.6588541666666666,0.3932291666666667,0.9824054621848739,0.46743697478991597,word,0.5166811710885564,0.3739577091859083,0.9855537391626574,0.3936853123239701,TASK3_B_word,0.5433273381738684,0.4064403560897185,0.9828692037647262,0.41287218494872435,0.5713918596882765,0.45932916057581913,0.9884246595062376,0.466637960143679
7,0.71484375,0.3776041666666667,0.9976365546218487,0.452468487394958,word,0.559460625585664,0.3736775778371355,0.9964123040641453,0.3865130502781885,TASK3_B_word,0.5840909550585436,0.41582290512392694,0.9956423562285652,0.4087376165706679,0.5883060449393024,0.4660330908103538,0.998669981243837,0.4727418356243734
8,0.69140625,0.390625,0.9792542016806722,0.45036764705882354,word,0.5450116218148026,0.3403189992165,0.9816957654602316,0.36763453910295946,TASK3_B_word,0.5552704395528981,0.37922215534920456,0.9771472665577148,0.4124549524226496,0.600429488899735,0.46283330520283683,0.9864196010989177,0.4755299380686389
9,0.5794270833333334,0.3997395833333333,0.7544642857142857,0.4364495798319328,word,0.49689041526600825,0.34546997419869147,0.7447886069681511,0.3720460958567299,TASK3_B_word,0.49936962619272307,0.3985565122565474,0.7062720477150797,0.4277364825655543,0.5832755974577261,0.4022284791069769,0.8446022519815672,0.3961142778714988
10,0.6119791666666666,0.4518229166666667,0.6951155462184874,0.46875,word,0.5280761876537697,0.3597737267865063,0.6593841683492316,0.38158663664891834,TASK3_B_word,0.5171537586174464,0.3418183090705487,0.619541819990349,0.4074739544135537,0.5808787054893184,0.39280506214635713,0.798989886791927,0.4221137236232407
11,0.6796875,0.4088541666666667,0.9971113445378151,0.47531512605042014,word,0.5224167973220158,0.3840113638336601,0.9978139115581705,0.4214864653217839,TASK3_B_word,0.552351633424454,0.4200362977597054,0.9978139115581705,0.42669310818564843,0.5669267737854976,0.4513391079251294,0.9978139115581705,0.45368444774311095
12,0.6744791666666666,0.41015625,0.9327731092436975,0.4792542016806723,word,0.5227723282000077,0.392847229466121,0.9468083402808631,0.4267842289709858,TASK3_B_word,0.523263511103245,0.4129282643138368,0.9400038923551488,0.42700590286167184,0.5620664254481597,0.4728283246648814,0.9581305888260354,0.4643743552061653
13,0.70703125,0.28125,0.9881827731092437,0.3910189075630252,word,0.5485694881053556,0.25879887009066177,0.989953423285259,0.31359080316066434,TASK3_B_word,0.5941445716654625,0.39866748327700613,0.9865550408028811,0.40062676380356055,0.5857838332649656,0.41889331519626893,0.9934608271178218,0.43495352206665305
14,0.6875,0.3580729166666667,0.9272584033613446,0.38445378151260506,word,0.5380627804302502,0.3585812617409443,0.932081684172215,0.36625234420037645,TASK3_B_word,0.5593329549107947,0.39595759716686396,0.9172604473780005,0.4022278463854928,0.5819619745131255,0.46800999201053217,0.9591672810346867,0.4593161651270841
15,0.5924479166666666,0.3736979166666667,0.7024684873949579,0.4180672268907563,word,0.5046993024488688,0.3342408231174047,0.6843918950454234,0.36192892739271354,TASK3_B_word,0.49901513403935543,0.3688358746300977,0.6387592376082798,0.3945729334766661,0.5778903749039866,0.4248208612623935,0.819068156168579,0.44504577351017816
16,0.59765625,0.26171875,0.6712184873949579,0.32195378151260506,word,0.48894593380096263,0.2702646623367837,0.6139162611659145,0.2813752265335509,TASK3_B_word,0.48918043668266303,0.31796007372499313,0.5885767338427372,0.3401440956970028,0.5654476818943658,0.42792206426303125,0.7509857305283023,0.423637862801395
